Checking Status,Credit History,Purpose,Credit Requested,Saving Status,Employment,Personal Status,Age,Job,Class
0<=X<200,existing paid,new car,Credit<2000,100<=X<500,<1,female div/sep/mar,18<=X<28,unskilled resident,bad
0<=X<200,delayed previously,education,6000<=Credit<8000,<100,>=7,male single,48<=X<58,skilled,bad
<0,critical/other existing credit,education,4000<=Credit<6000,<100,1<=X<4,male single,18<=X<28,skilled,bad
0<=X<200,existing paid,business,Credit<2000,<100,>=7,female div/sep/mar,38<=X<48,skilled,bad
<0,existing paid,used car,6000<=Credit<8000,unknown,>=7,male single,48<=X<58,skilled,bad
<0,existing paid,new car,8000<=Credit<10000,<100,4<=X<7,male single,18<=X<28,skilled,bad
0<=X<200,no credits/all paid,new car,Credit<2000,<100,<1,female div/sep/mar,18<=X<28,unemp/unskilled non res,bad
<0,critical/other existing credit,used car,8000<=Credit<10000,<100,4<=X<7,male single,18<=X<28,skilled,bad
<0,existing paid,furniture/equipment,2000<=Credit<4000,<100,1<=X<4,male single,48<=X<58,skilled,bad
<0,existing paid,new car,2000<=Credit<4000,<100,4<=X<7,male single,38<=X<48,skilled,bad
<0,existing paid,radio/tv,Credit<2000,<100,1<=X<4,male mar/wid/div/sep,18<=X<28,skilled,bad
<0,existing paid,furniture/equipment,2000<=Credit<4000,<100,>=7,male single,38<=X<48,skilled,bad
<0,critical/other existing credit,new car,2000<=Credit<4000,<100,>=7,female div/sep/mar,28<=X<38,skilled,bad
no checking,no credits/all paid,business,4000<=Credit<6000,<100,1<=X<4,male single,28<=X<38,skilled,bad
<0,existing paid,used car,8000<=Credit<10000,unknown,>=7,male single,38<=X<48,skilled,bad
<0,existing paid,new car,Credit<2000,<100,<1,female div/sep/mar,18<=X<28,skilled,bad
<0,no credits/all paid,business,10000<=Credit<12000,<100,>=7,male single,28<=X<38,skilled,bad
>=200,existing paid,radio/tv,2000<=Credit<4000,<100,<1,female div/sep/mar,18<=X<28,unskilled resident,bad
<0,no credits/all paid,new car,Credit<2000,<100,1<=X<4,male single,48<=X<58,skilled,bad
<0,existing paid,furniture/equipment,4000<=Credit<6000,<100,4<=X<7,male single,28<=X<38,skilled,bad
no checking,existing paid,repairs,Credit<2000,<100,<1,female div/sep/mar,18<=X<28,skilled,bad
no checking,existing paid,new car,6000<=Credit<8000,unknown,1<=X<4,male single,68<=X<78,skilled,bad
<0,existing paid,radio/tv,Credit<2000,<100,>=7,male single,48<=X<58,unskilled resident,bad
<0,critical/other existing credit,new car,2000<=Credit<4000,<100,1<=X<4,male mar/wid/div/sep,28<=X<38,skilled,bad
<0,no credits/all paid,new car,Credit<2000,<100,4<=X<7,male single,28<=X<38,unskilled resident,bad
<0,existing paid,new car,2000<=Credit<4000,<100,1<=X<4,female div/sep/mar,28<=X<38,skilled,bad
no checking,delayed previously,business,2000<=Credit<4000,<100,1<=X<4,male mar/wid/div/sep,28<=X<38,skilled,bad
<0,existing paid,radio/tv,2000<=Credit<4000,<100,<1,female div/sep/mar,28<=X<38,skilled,bad
no checking,existing paid,furniture/equipment,2000<=Credit<4000,<100,1<=X<4,male single,18<=X<28,unskilled resident,bad
<0,existing paid,new car,Credit<2000,<100,<1,male single,18<=X<28,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,furniture/equipment,4000<=Credit<6000,<100,4<=X<7,male mar/wid/div/sep,38<=X<48,skilled,bad
<0,existing paid,education,Credit<2000,<100,<1,female div/sep/mar,48<=X<58,skilled,bad
0<=X<200,existing paid,business,14000<=Credit<16000,<100,1<=X<4,male single,18<=X<28,skilled,bad
<0,existing paid,furniture/equipment,4000<=Credit<6000,<100,1<=X<4,male single,38<=X<48,skilled,bad
<0,critical/other existing credit,new car,2000<=Credit<4000,<100,>=7,male single,38<=X<48,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,4000<=Credit<6000,<100,<1,female div/sep/mar,18<=X<28,unskilled resident,bad
<0,no credits/all paid,business,2000<=Credit<4000,<100,1<=X<4,male single,28<=X<38,skilled,bad
0<=X<200,no credits/all paid,other,18000<=Credit<20000,<100,1<=X<4,female div/sep/mar,28<=X<38,high qualif/self emp/mgmt,bad
<0,existing paid,new car,14000<=Credit<16000,<100,>=7,male single,68<=X<78,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,2000<=Credit<4000,100<=X<500,unemployed,male mar/wid/div/sep,28<=X<38,skilled,bad
<0,existing paid,furniture/equipment,2000<=Credit<4000,<100,>=7,male single,38<=X<48,high qualif/self emp/mgmt,bad
<0,existing paid,radio/tv,Credit<2000,<100,<1,female div/sep/mar,18<=X<28,skilled,bad
<0,no credits/all paid,furniture/equipment,6000<=Credit<8000,<100,<1,male mar/wid/div/sep,48<=X<58,skilled,bad
<0,no credits/all paid,new car,Credit<2000,<100,<1,male single,38<=X<48,skilled,bad
<0,existing paid,used car,10000<=Credit<12000,<100,4<=X<7,male single,38<=X<48,skilled,bad
0<=X<200,existing paid,radio/tv,Credit<2000,<100,<1,female div/sep/mar,18<=X<28,skilled,bad
0<=X<200,delayed previously,radio/tv,Credit<2000,100<=X<500,<1,male single,28<=X<38,high qualif/self emp/mgmt,bad
>=200,existing paid,radio/tv,Credit<2000,<100,1<=X<4,female div/sep/mar,28<=X<38,unskilled resident,bad
0<=X<200,existing paid,education,6000<=Credit<8000,<100,1<=X<4,male single,38<=X<48,skilled,bad
<0,no credits/all paid,furniture/equipment,2000<=Credit<4000,500<=X<1000,<1,male single,28<=X<38,skilled,bad
no checking,existing paid,furniture/equipment,Credit<2000,<100,<1,male mar/wid/div/sep,38<=X<48,unskilled resident,bad
no checking,existing paid,radio/tv,2000<=Credit<4000,100<=X<500,>=7,male single,28<=X<38,skilled,bad
<0,delayed previously,business,2000<=Credit<4000,<100,4<=X<7,male single,18<=X<28,skilled,bad
0<=X<200,existing paid,used car,4000<=Credit<6000,500<=X<1000,<1,female div/sep/mar,28<=X<38,skilled,bad
no checking,existing paid,furniture/equipment,10000<=Credit<12000,<100,unemployed,female div/sep/mar,18<=X<28,high qualif/self emp/mgmt,bad
<0,existing paid,new car,4000<=Credit<6000,<100,1<=X<4,male single,38<=X<48,unskilled resident,bad
no checking,existing paid,radio/tv,2000<=Credit<4000,500<=X<1000,>=7,male single,28<=X<38,skilled,bad
0<=X<200,critical/other existing credit,radio/tv,2000<=Credit<4000,500<=X<1000,1<=X<4,male single,18<=X<28,unskilled resident,bad
<0,no credits/all paid,new car,Credit<2000,<100,unemployed,female div/sep/mar,28<=X<38,unemp/unskilled non res,bad
<0,existing paid,business,6000<=Credit<8000,<100,>=7,male single,28<=X<38,skilled,bad
no checking,delayed previously,new car,2000<=Credit<4000,<100,>=7,male single,38<=X<48,unskilled resident,bad
0<=X<200,no credits/all paid,new car,Credit<2000,100<=X<500,1<=X<4,male mar/wid/div/sep,18<=X<28,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,8000<=Credit<10000,<100,4<=X<7,male single,48<=X<58,skilled,bad
no checking,existing paid,business,4000<=Credit<6000,<100,unemployed,male single,28<=X<38,high qualif/self emp/mgmt,bad
<0,existing paid,used car,8000<=Credit<10000,<100,1<=X<4,male single,18<=X<28,skilled,bad
<0,existing paid,radio/tv,Credit<2000,<100,1<=X<4,male single,18<=X<28,skilled,bad
